Indicators,iso1,iso2,iso3,iso4,iso5
NY.ADJ.DCO2.GN.ZS,0.240615845378525,0.257039536894207,0.545128855392835,0.24413393201545,0.224078770461989
NY.ADJ.DFOR.GN.ZS,0.569230805331966,0.256552429172868,0.231723035370444,0.174014397961816,0.109652173844158
NY.ADJ.DKAP.GN.ZS,0.524529812102211,0.213681835934915,0.105841973437181,0.177265077291071,0.0670306696317521
NY.ADJ.DMIN.GN.ZS,0.206036697682652,0.0840516504683244,0.0394709425084105,0.164753253446896,0.0901766628661004
NY.ADJ.DNGY.GN.ZS,0.172537834056866,0.231482782408566,0.257480647624809,0.127714753723138,0.36541345743211
NY.ADJ.DPEM.GN.ZS,0.831524257253694,0.257391376840993,0.157044814606113,0.270544951958216,0.138252885292781
NY.ADJ.DRES.GN.ZS,0.406142171160998,0.103964665782751,0.0834718481543569,0.157122540947207,0.294779089996712
NY.ADJ.ICTR.GN.ZS,0.264103084230903,0.129505993679512,0.0725590963875962,0.133689194764596,0.412661533203642
NY.ADJ.NNAT.GN.ZS,0.225896206692166,0.238357787611132,0.119331037658905,0.109456078609993,0.381505048083835
NY.ADJ.NNTY.KD.ZG,0.203029299654048,0.105842794970121,0.0883226489541726,0.0933209184680737,0.13817240999121
NY.ADJ.NNTY.PC.KD.ZG,0.120319653431561,0.16679760654168,0.120248022341608,0.108390966214167,0.0992124749626959
NY.ADJ.SVNG.GN.ZS,0.310719953532656,0.252502463133134,0.129023975620788,0.106270968050199,0.206855241976607
NY.ADJ.SVNX.GN.ZS,0.257808190070313,0.245712908862147,0.136089206608187,0.100435021035991,0.215374030458089
NY.GDP.COAL.RT.ZS,0.0880691185072607,0.143091422289741,0.137224603126072,0.0945427636513756,0.0902122007691766
NY.GDP.DEFL.KD.ZG,0.156683142186927,0.0887529130868495,0.134974879149742,0.0827637962426893,0.0834611160777407
NY.GDP.DEFL.KD.ZG.AD,0.151670196550066,0.0886482236792902,0.136518150364597,0.083284146523072,0.0833106310019369
NY.GDP.DEFL.ZS,0.172988680277787,0.101679231889264,0.0999718855429733,0.0961606330158054,0.0701980198653092
NY.GDP.DEFL.ZS.AD,0.165912395035789,0.101534085967028,0.101742454711322,0.0970139085386958,0.0682761481011447
NY.GDP.FRST.RT.ZS,0.678264255420202,0.32960126306402,0.289232024051347,0.143364064862099,0.137300289846444
NY.GDP.MINR.RT.ZS,0.194144778767516,0.0732166454019206,0.0376334383257796,0.153614720063533,0.0957887121090558
NY.GDP.MKTP.KD.ZG,0.186100101760977,0.121115883833513,0.085543719161729,0.135830628675558,0.166796407681327
NY.GDP.NGAS.RT.ZS,0.156210211487789,0.134010228781792,0.243026325795499,0.0751363081255103,0.450348489905391
NY.GDP.PCAP.CD,0.74428330307838,0.208505469283102,0.309572236411606,0.376945974585349,0.194759327871456
NY.GDP.PCAP.KD,0.747821119003435,0.226842232957186,0.322975540697,0.384696310188308,0.228972633594095
NY.GDP.PCAP.KD.ZG,0.0901094604511356,0.200176110388202,0.122092769284643,0.202934668601422,0.0986530614875115
NY.GDP.PCAP.PP.CD,0.758893591900865,0.225568457494854,0.191684884138,0.33052155495373,0.288250440804594
NY.GDP.PCAP.PP.KD,0.800329138111726,0.223800385264621,0.230284067017391,0.357696064299685,0.265003662443654
NY.GDP.PETR.RT.ZS,0.162122305183998,0.295790810721602,0.312060296550322,0.166159227486384,0.358936280242598
NY.GDP.TOTL.RT.ZS,0.408344573483023,0.190688371313093,0.201195683936652,0.141055778480442,0.344679071863897
NY.GDS.TOTL.ZS,0.364391455840017,0.181458172899926,0.124527347872942,0.152033796013416,0.442991352017617
NY.GNP.MKTP.KD.ZG,0.208311701626785,0.102162338094205,0.062552480393527,0.127161175781937,0.157914722702257
NY.GNP.PCAP.CD,0.747679006661231,0.209012125775158,0.312926761526742,0.382935898522122,0.192405823777667
NY.GNP.PCAP.KD,0.766094904575476,0.2107582621964,0.370003362207999,0.401601433705732,0.213570350230705
NY.GNP.PCAP.KD.ZG,0.0834802566823732,0.182911383744412,0.092949214660363,0.162829608765748,0.101111607088801
NY.GNP.PCAP.PP.CD,0.767920364639297,0.222576133871931,0.197908378253655,0.33224949827142,0.287510783002361
NY.GNP.PCAP.PP.KD,0.826036414562609,0.195725414193217,0.277008884806944,0.3674324829849,0.238124329140663
NY.GNS.ICTR.GN.ZS,0.264944591643516,0.129143755707236,0.0728285957313828,0.133522458961709,0.412834776818881
NY.GNS.ICTR.ZS,0.263369124218341,0.124747665289229,0.0762025362701689,0.137474319643225,0.418330587007303
PA.NUS.PPPC.RF,0.621358883237438,0.21356552567327,0.424163512953803,0.300142688980685,0.208329280314415
SE.COM.DURS,0.422578492596509,0.181164313438568,0.179629462568567,0.181276591178296,0.126792373733536
SE.ENR.PRIM.FM.ZS,0.582379847602294,0.135326965344149,0.0831967478267124,0.183142489562905,0.177563724942507
SE.ENR.PRSC.FM.ZS,0.587965714742389,0.155702945679539,0.0718624813080867,0.178734429794235,0.215623586505322
SE.ENR.SECO.FM.ZS,0.611817484504971,0.222032003675473,0.111893042166865,0.209071158936798,0.247109750245186
SE.ENR.TERT.FM.ZS,0.703860112407306,0.205688167455178,0.148289621206311,0.131385700468342,0.260054583740828
SE.PRE.DURS,0.367802369642844,0.241857281098955,0.123761142487554,0.174593192668825,0.135751067483067
SE.PRE.ENRL.TC.ZS,0.595410561869527,0.282945027274628,0.32454348335774,0.131080258397503,0.164632128233337
SE.PRE.ENRR,0.691483027829857,0.154936830892969,0.199449839905105,0.163974136327468,0.156878989169432
SE.PRE.ENRR.FE,0.691660235666278,0.157845874091235,0.207716311680804,0.154233657103512,0.167803177873195
SE.PRE.ENRR.MA,0.690548515643991,0.158206548700505,0.187298159803591,0.160828037357721,0.157965689813891
SE.PRM.AGES,0.143668114923122,0.407783790238286,0.166510038811025,0.105142405764299,0.117672161339224
SE.PRM.CMPT.FE.ZS,0.756391998603568,0.210822552952717,0.170156997003663,0.229185186617831,0.174951194509022
SE.PRM.CMPT.MA.ZS,0.732433690227096,0.197790382630988,0.185817227531863,0.208001597388274,0.145731002618905
SE.PRM.CMPT.ZS,0.746409426658184,0.195272146361088,0.182504229226114,0.23058567762782,0.15777976922352
SE.PRM.DURS,0.238516392831266,0.404762793899042,0.472208708871682,0.249615345326532,0.15930184982654
SE.PRM.ENRL.FE.ZS,0.525344349551809,0.132470762530745,0.0709519715219647,0.173698972224202,0.199477236591124
SE.PRM.ENRL.TC.ZS,0.854598867166263,0.249087430394438,0.214134997126897,0.225092926515072,0.18879814068427
SE.PRM.ENRR,0.429332116837115,0.193022963363125,0.142453238761136,0.210339297669892,0.150471327407797
SE.PRM.ENRR.FE,0.47554659317853,0.188300868167889,0.136713914817219,0.22191162537758,0.161585076598564
SE.PRM.ENRR.MA,0.410843197750728,0.197392153867352,0.147227641578158,0.203763137399885,0.14119652601343
SE.PRM.GINT.FE.ZS,0.429126552124344,0.130699464884549,0.19809920616885,0.213387924280519,0.0994667212660575
SE.PRM.GINT.MA.ZS,0.435625110631592,0.123657103180529,0.204992278705132,0.189613510663073,0.0848486950511676
SE.PRM.GINT.ZS,0.429192074890949,0.127210315843328,0.214419675366749,0.204300938844844,0.0896186970834275
SE.PRM.NENR,0.646153899484665,0.197918312171385,0.132327415234013,0.196869954837603,0.113321922244349
SE.PRM.OENR.FE.ZS,0.649526692031161,0.170108598999609,0.228360318775614,0.169768733817742,0.161548350265218
SE.PRM.OENR.MA.ZS,0.636574719689053,0.175723550995654,0.225990894401776,0.155998251007393,0.188734920426322
SE.PRM.OENR.ZS,0.639738499232362,0.169170224843878,0.231453172526197,0.164582376162505,0.180474284480676
SE.PRM.PRIV.ZS,0.162364682048613,0.381657011075085,0.192603378048711,0.173246994892771,0.145433787729706
SE.PRM.PRSL.FE.ZS,0.808244367065747,0.208917862508667,0.345681068877018,0.152352566483867,0.146738125783907
SE.PRM.PRSL.MA.ZS,0.794877828474914,0.218766960682048,0.358160990632713,0.143431868153383,0.130903533685148
SE.PRM.PRSL.ZS,0.79140569008812,0.216802556187964,0.358309451585701,0.150226920017354,0.131606540080236
SE.PRM.REPT.FE.ZS,0.714564870723924,0.222235973465511,0.23290621667214,0.214071912306113,0.144880034447058
SE.PRM.REPT.MA.ZS,0.672062208671191,0.210443593259618,0.220610963186681,0.193552160311028,0.142780555245946
SE.PRM.REPT.ZS,0.684380016014093,0.219478917179301,0.245355024656978,0.205921298793605,0.137955114584237
SE.PRM.TCHR.FE.ZS,0.790761883606432,0.265026230351807,0.231086296044277,0.309163180131768,0.259982406192036
SE.PRM.TENR,0.644832783139161,0.182869836173754,0.0883120879769609,0.207064680104146,0.113394054650267
SE.PRM.UNER.ZS,0.66278946102447,0.168198996549031,0.0907059576980734,0.182376784346993,0.11320331076454
SE.SEC.AGES,0.297135349792281,0.267138613403985,0.361224707558702,0.223341902814673,0.128378936371783
SE.SEC.CMPT.LO.FE.ZS,0.811963495436349,0.228380974310004,0.17921477108902,0.185313462915567,0.146812067079019
SE.SEC.CMPT.LO.MA.ZS,0.776965187838746,0.207979197655621,0.179591645407934,0.138018816058891,0.127388107212553
SE.SEC.CMPT.LO.ZS,0.793518741804531,0.208674905857945,0.191834261913218,0.171691238457829,0.131977770860216
SE.SEC.DURS,0.222943254638193,0.308100678849212,0.301858819255448,0.138641874386976,0.211093653089418
SE.SEC.ENRL.FE.ZS,0.592681112140204,0.238589150319459,0.121522352197002,0.225816399887254,0.269071070775859
SE.SEC.ENRL.GC.FE.ZS,0.655726769253376,0.168184427486537,0.101422902716196,0.181142887796165,0.269251136836114
SE.SEC.ENRL.TC.ZS,0.720320879089872,0.200155394958024,0.207371832445506,0.138798803726234,0.140737603356207
SE.SEC.ENRL.VO.FE.ZS,0.240636934626046,0.170023569854402,0.294362382385025,0.29971019700784,0.171187636224486
SE.SEC.ENRR,0.859606902071915,0.201502240256429,0.189272402104934,0.207760458126555,0.139249207439127
SE.SEC.ENRR.FE,0.856014466629818,0.200739009406586,0.174877763992018,0.202679206894714,0.159703181210589
SE.SEC.ENRR.MA,0.857865576037035,0.202604609544124,0.19467728082266,0.206366165264691,0.130582719696208
SE.SEC.NENR,0.861568720645335,0.244958322916837,0.187157008954977,0.240430980016332,0.118625577888282
SE.SEC.NENR.FE,0.862714859857786,0.244860243091634,0.172109989189549,0.228141240174933,0.125018930863138
SE.SEC.NENR.MA,0.858410691363404,0.249607459171158,0.19388835641732,0.24715283197573,0.121342574366612
SE.SEC.PRIV.ZS,0.232875736033721,0.358568276163087,0.287333783712614,0.144022461563602,0.142727786222162
SE.SEC.PROG.FE.ZS,0.7294548942632,0.194650122923273,0.266347094016104,0.1273314731788,0.161606167633579
SE.SEC.PROG.MA.ZS,0.669010714982406,0.179878107946445,0.256649902664735,0.103791551843661,0.126248099526151
SE.SEC.PROG.ZS,0.700605659648335,0.189689479658366,0.26882838891465,0.130743671238718,0.145321506473782
SE.SEC.TCHR.FE.ZS,0.746705839594739,0.298740615709158,0.217800120321281,0.285156216586798,0.230093143556977
SE.SEC.UNER.LO.ZS,0.745840293934393,0.193026855769926,0.159322352109539,0.141816694729269,0.161508861482962
SE.TER.ENRL.TC.ZS,0.307222959815203,0.119260951549222,0.105604472707821,0.107496769643291,0.181763256551654
SE.TER.ENRR,0.791763283147439,0.185698832220685,0.154735458703221,0.162209554193097,0.123090662664419
SE.TER.ENRR.FE,0.801992753859287,0.190737337655445,0.144386952907231,0.157611913167461,0.118345710906076
SE.TER.ENRR.MA,0.770798941401493,0.182805779118127,0.161860614089055,0.167199125777881,0.118023002764459
SE.XPD.PRIM.PC.ZS,0.590195366210811,0.20078017914862,0.150063073900837,0.248305298515486,0.174506888621596
SE.XPD.SECO.ZS,0.459807065879005,0.132970293701839,0.167005666995222,0.165885930985474,0.0942147273990929
SE.XPD.TERT.ZS,0.322241041107335,0.0823233535746113,0.133051615580824,0.300204195512499,0.126714479875652
SE.XPD.TOTL.GB.ZS,0.327510457676585,0.127563030462745,0.137239839046055,0.140945618562267,0.0918105600817703
SE.XPD.TOTL.GD.ZS,0.374455512678603,0.0896520647131845,0.11617197634379,0.148567527901676,0.215627310460001
SG.GEN.PARL.ZS,0.312879108415937,0.133035695042179,0.237409620755146,0.108137414930449,0.10470375152073
SG.LAW.INDX,0.54974435730478,0.249679256853803,0.344142709925533,0.270155290173274,0.232811890839168
SH.ANM.ALLW.ZS,0.79672739687334,0.182974472612157,0.267171977191059,0.262613144432508,0.185618284931253
SH.ANM.CHLD.ZS,0.893919336676494,0.233374680361109,0.219121999437482,0.302045984677208,0.170620393064662
SH.ANM.NPRG.ZS,0.788456580640545,0.180810798509442,0.270005693242116,0.26232705776721,0.185743197740145
SH.DYN.0509,0.836666783728608,0.314560886466568,0.198894218915384,0.295336769528368,0.173313771071576
SH.DYN.1014,0.858169471391951,0.296250154181156,0.204482519630847,0.304457230043437,0.15996278598841
SH.DYN.1519,0.829926485963069,0.270223222072574,0.21194243430992,0.273871581780426,0.139755212101416
SH.DYN.2024,0.772567221429484,0.23903460204117,0.196136840440239,0.273556464972561,0.171703223819728
SH.DYN.AIDS.FE.ZS,0.7231016701512,0.193145811959985,0.174275666472731,0.219312858836344,0.215119749730327
SH.DYN.AIDS.ZS,0.419417560673696,0.239275037426553,0.215927117147049,0.292302584555858,0.39961601826998
SH.DYN.MORT,0.868096243051888,0.295490680174944,0.154647391488596,0.288355126752851,0.161018554683249
SH.DYN.MORT.FE,0.863950281576342,0.292368755821349,0.153503851611779,0.289767354587133,0.160996437485719
SH.DYN.MORT.MA,0.870995974180676,0.297961875832422,0.155515606054309,0.287052310675209,0.161017058610712
SH.DYN.NCOM.FE.ZS,0.707900293833259,0.199152778016452,0.253609124661726,0.169677232435793,0.113672066768284
SH.DYN.NCOM.MA.ZS,0.357390768769905,0.398241182552506,0.379118014728085,0.247959562599052,0.110460344483392
SH.DYN.NCOM.ZS,0.530025205990901,0.322273812339295,0.338968995803585,0.183981868575231,0.100098918265233
SH.DYN.NMRT,0.8777396260391,0.239876066238858,0.130208202185189,0.268515438054326,0.17037382554398
SH.H2O.BASW.RU.ZS,0.839887792027474,0.228018967660052,0.17389322621578,0.254299203218975,0.15762066198836
SH.H2O.BASW.UR.ZS,0.800615674153051,0.210606971801195,0.182927301421848,0.280652866743866,0.138078872439966
SH.H2O.BASW.ZS,0.857233921019204,0.302777950161105,0.19845086142617,0.232282046224007,0.169744784400286
SH.H2O.SMDW.ZS,0.901003864133867,0.209054668888422,0.247835990021854,0.286803212950542,0.152786851907488
SH.HIV.1524.FE.ZS,0.422606569683777,0.245760796832464,0.185516682654601,0.307324414609266,0.375362236956091
SH.HIV.1524.MA.ZS,0.386741347820343,0.232779739307081,0.222166014112547,0.246193986452066,0.372622714591048
SH.HIV.ARTC.ZS,0.386136618562198,0.10220017940362,0.197136977307253,0.120457349001957,0.0981258849289238
SH.HIV.INCD.TL.P3,0.413989375222749,0.204460749640981,0.187920703903192,0.300126984626206,0.38134885300122
SH.HIV.INCD.YG.P3,0.396735034011633,0.207560237603298,0.188112678020396,0.286159638325135,0.375768877334776
SH.HIV.INCD.ZS,0.394114458623679,0.198132764102383,0.186077920431934,0.291396155504903,0.38928631296885
SH.IMM.HEPB,0.370599346669009,0.0859083946101555,0.162821921388688,0.134818088966235,0.146871654484938
SH.IMM.IDPT,0.602338841917255,0.105009761646743,0.13408419510407,0.175604341948028,0.139856540893961
SH.IMM.MEAS,0.5972919005652,0.139540832656579,0.150616018923695,0.223390483677903,0.134911580326293
SH.MED.BEDS.ZS,0.606475235415475,0.615099584908686,0.179086677488535,0.191893215155189,0.160867624772153
SH.MED.NUMW.P3,0.779302821819557,0.27291392768021,0.300834213626567,0.314294646545569,0.172828606777076
SH.MED.PHYS.ZS,0.810406864868932,0.28622979129403,0.18311224428616,0.143178958825358,0.152244848367644
SH.MLR.INCD.P3,0.789116384419669,0.439236089716651,0.319693859615157,0.405905690157129,0.253202076178123
SH.MMR.RISK,0.807698949437549,0.273112501000648,0.169396708178996,0.247222321788196,0.0887208628052471
SH.MMR.RISK.ZS,0.825502307709563,0.291444222102232,0.195714801402169,0.300717929722916,0.189849163140099
SH.PRG.ANEM,0.835285446142655,0.196655286685809,0.251171680795211,0.240319706284791,0.18855517781686
SH.PRV.SMOK,0.38767589863467,0.28428749000512,0.204570755944974,0.17975861693889,0.0974503281293178
SH.PRV.SMOK.FE,0.559248290581359,0.220809224478956,0.143378853625855,0.155771175489209,0.189687990932039
SH.PRV.SMOK.MA,0.262832857099613,0.246788815530118,0.325648909202365,0.269487157243647,0.1473419538227
SH.SGR.CRSK.ZS,0.673552577315431,0.198111297406101,0.159885822690301,0.197894615559247,0.21357218870883
SH.SGR.IRSK.ZS,0.846051701953981,0.28525519564973,0.172040546143737,0.18769696261811,0.185489506081089
SH.STA.BASS.RU.ZS,0.8517610088894,0.204814129505225,0.218448701839039,0.245304141117484,0.161995683872507
SH.STA.BASS.UR.ZS,0.852058706025033,0.252356639540539,0.236104567813927,0.28567945111124,0.156479884576806
SH.STA.BASS.ZS,0.870630044903566,0.269296498957735,0.235117279439814,0.243001177237534,0.164949396142613
SH.STA.BRTC.ZS,0.743135188895056,0.168491160732246,0.1535676790493,0.159420648675893,0.172227175525919
SH.STA.BRTW.ZS,0.695134970685707,0.26615591304168,0.22911252000868,0.16304390513085,0.138732643474533
SH.STA.MMRT,0.839566783065156,0.293372164058596,0.204295840991644,0.300353347555653,0.170929257513986
SH.STA.MMRT.NE,0.660678230660767,0.204536517270217,0.156373559756074,0.267167683834906,0.112117967611253
SH.STA.ODFC.RU.ZS,0.67706669020394,0.172662901906216,0.174991456171451,0.175281790786012,0.143077067150816
SH.STA.ODFC.UR.ZS,0.575245982753882,0.150994827691489,0.212679786269564,0.134510780072961,0.113099002718334
SH.STA.ODFC.ZS,0.696945168353012,0.214324199443485,0.195075010204471,0.171454457623854,0.130341653120376
SH.STA.OWGH.ME.ZS,0.468300964541241,0.208514868443865,0.375972434379235,0.190522953709073,0.247702050847211
SH.STA.POIS.P5,0.624750124574241,0.485265879986565,0.177799780217629,0.188640928971942,0.16525841331908
SH.STA.POIS.P5.FE,0.634358402758548,0.425361980784762,0.174944706107652,0.211502721172173,0.162613758084308
SH.STA.POIS.P5.MA,0.593803828097852,0.50560770010536,0.178172595705141,0.172065841479108,0.164056727690257
SH.STA.SMSS.UR.ZS,0.693416537563965,0.148232477170261,0.175951779534493,0.273968514615529,0.0885182607340529
SH.STA.SMSS.ZS,0.747522190006804,0.152507710967773,0.160192896183488,0.307321524827208,0.125327934142
SH.STA.STNT.ME.ZS,0.818751856636127,0.285778919982584,0.238492730866519,0.222170932681828,0.207470574984247
SH.STA.SUIC.FE.P5,0.334641992073682,0.366572538326263,0.122460399229395,0.1985701153103,0.163099157468459
SH.STA.SUIC.MA.P5,0.37987522811072,0.404014677546199,0.21185980226054,0.148706712001506,0.201786863557593
SH.STA.SUIC.P5,0.37855461798835,0.396516229144885,0.189772225890557,0.154123219091622,0.181693134101408
SH.STA.TRAF.P5,0.693320816933175,0.184576409723055,0.177574604282578,0.217224561532848,0.0889655994669811
SH.TBS.CURE.ZS,0.162868746417838,0.0938162380607417,0.104515145855816,0.120202704421072,0.147200908471603
SH.TBS.DTEC.ZS,0.726173086832413,0.247885363969026,0.113968841869857,0.140560974420011,0.187955170164934
SH.TBS.INCD,0.637010314593551,0.301374712337615,0.139168827609442,0.170435217592735,0.235388117748591
SH.VAC.TTNS.ZS,0.348773967730776,0.122106405795632,0.0805448608572119,0.145448962175504,0.127789600168463
SH.XPD.CHEX.GD.ZS,0.510273770845035,0.144036978735812,0.208364494147973,0.227699065629686,0.346058996395055
SH.XPD.CHEX.PC.CD,0.747825481164786,0.199411660014624,0.378957324953347,0.397067929280582,0.147178574478428
SH.XPD.CHEX.PP.CD,0.816676847946605,0.195306095947383,0.310096266503481,0.362110172174535,0.15600642599776
SH.XPD.EHEX.CH.ZS,0.726294817860785,0.336351822092109,0.241720936526833,0.188839781759483,0.174419358372512
SH.XPD.EHEX.PC.CD,0.36046632885039,0.125192731688888,0.168233335999423,0.141229003136007,0.35838871212012
SH.XPD.EHEX.PP.CD,0.438093291239448,0.176631338946433,0.147765341018511,0.14466790850537,0.32213999642397
SH.XPD.GHED.CH.ZS,0.706167814275331,0.199450718431232,0.108444145279731,0.171202879084141,0.181263232412742
SH.XPD.GHED.GD.ZS,0.767733977804352,0.171076680966135,0.229621746426966,0.228370281638192,0.272864242670781
SH.XPD.GHED.GE.ZS,0.604930891753344,0.164285947360477,0.257742615616517,0.173938474662978,0.25383736105542
SH.XPD.GHED.PC.CD,0.739644461706662,0.190436511711417,0.36854016705374,0.398338575637697,0.146517800010991
SH.XPD.GHED.PP.CD,0.80409291946473,0.183216835502492,0.299481803320687,0.367562405697604,0.1600303391123
SH.XPD.OOPC.CH.ZS,0.43509436360056,0.10921994972964,0.214176922453293,0.197405723421716,0.179907154366816
SH.XPD.OOPC.PC.CD,0.758233313267084,0.202007121466732,0.331217422768396,0.330628275990675,0.0922663599376263
SH.XPD.OOPC.PP.CD,0.773912640445885,0.190177755360964,0.206813085628517,0.227101223035425,0.0917009646291107
SH.XPD.PVTD.CH.ZS,0.40790247146693,0.107035731067581,0.146999123869696,0.17572126125944,0.179795835005623
SH.XPD.PVTD.PC.CD,0.724217871766265,0.210764416496294,0.345425798227769,0.332738699467574,0.109308279290955
SH.XPD.PVTD.PP.CD,0.754407794829687,0.204529748375196,0.241150095183629,0.248375218862517,0.108960906022414
SL.AGR.EMPL.FE.ZS,0.779588699236165,0.384313212181744,0.143652095052486,0.146504092619648,0.217117676793761
SL.AGR.EMPL.MA.ZS,0.841781302030414,0.348634980817452,0.228264412936254,0.239498670448931,0.181828655039726
SL.AGR.EMPL.ZS,0.840399653593699,0.378800108088174,0.193613382926604,0.209656399070975,0.202322584829914
SL.EMP.1524.SP.FE.NE.ZS,0.306374288911365,0.222475726511534,0.694398963711542,0.350269611520595,0.35030874206803
SL.EMP.1524.SP.FE.ZS,0.295007474629688,0.333439744151547,0.674877090806896,0.172476973798153,0.287007337441562
SL.EMP.1524.SP.MA.NE.ZS,0.181209424973435,0.372429495386058,0.54289302342452,0.251354996683601,0.305950991974978
SL.EMP.1524.SP.MA.ZS,0.200716178064818,0.167610850163201,0.496031548873242,0.24344699166158,0.24441245591937
SL.EMP.1524.SP.NE.ZS,0.189369335210049,0.280214758148741,0.646964333103907,0.267256684305798,0.337739488231143
SL.EMP.1524.SP.ZS,0.228967315832253,0.185351508536375,0.624943401108838,0.184678589562914,0.28217357917244
SL.EMP.MPYR.FE.ZS,0.375478047963825,0.168100621956594,0.150036663245817,0.156614969488932,0.231622470503499
SL.EMP.MPYR.MA.ZS,0.463247679702027,0.254464040365637,0.127806169157328,0.138920784801154,0.199681465068466
SL.EMP.MPYR.ZS,0.43849117967088,0.290506429188818,0.11528496837185,0.141092663337931,0.21187401078617
SL.EMP.SELF.FE.ZS,0.887872049730264,0.277788450142215,0.21648559974475,0.249663539056567,0.2020323049695
SL.EMP.SELF.MA.ZS,0.849246741485756,0.304091960922245,0.22181882804463,0.225864044944896,0.238192112501493
SL.EMP.SELF.ZS,0.879085622897046,0.303892558017557,0.229977410156347,0.238724439976636,0.226330110736386
SL.EMP.TOTL.SP.FE.NE.ZS,0.292647472256552,0.309305379743567,0.514776634690063,0.184485887547535,0.304658231426362
SL.EMP.TOTL.SP.FE.ZS,0.365831649411133,0.466235069404986,0.602323265827945,0.179209879843696,0.255108753580119
SL.EMP.TOTL.SP.MA.NE.ZS,0.374758854778217,0.338483665171847,0.387488838581452,0.33608047733127,0.409468636417069
SL.EMP.TOTL.SP.MA.ZS,0.289563606048307,0.182417273927986,0.424762990473563,0.312715182475104,0.385864823965083
SL.EMP.TOTL.SP.NE.ZS,0.205645451153699,0.153368441025185,0.515189998347233,0.195151291139359,0.398491340883847
SL.EMP.TOTL.SP.ZS,0.310893748122463,0.254859478128488,0.591280436739967,0.20550675608322,0.345877210353643
SL.EMP.VULN.FE.ZS,0.889394225250257,0.279090205960658,0.213826239837764,0.25103309938449,0.201600048616858
SL.EMP.VULN.MA.ZS,0.859074539301728,0.315744278829513,0.220023961320501,0.230319801187843,0.230197622163277
SL.EMP.VULN.ZS,0.882204271867255,0.313557107713867,0.231004555694956,0.242008204015128,0.221482716981063
SL.EMP.WORK.FE.ZS,0.887871850293305,0.277788420956044,0.216485482667571,0.249663537026513,0.202032289395546
SL.EMP.WORK.MA.ZS,0.849246720354817,0.304091850551079,0.221818722256014,0.225863932982978,0.238191791654149
SL.EMP.WORK.ZS,0.879085589833507,0.30389254235982,0.229977377465135,0.23872433978445,0.22633021327022
SL.FAM.WORK.FE.ZS,0.665053535470979,0.278733104130878,0.0982182420584829,0.113002176051672,0.220485783797965
SL.FAM.WORK.MA.ZS,0.719477483405454,0.320364382917336,0.173995932923963,0.118266944899261,0.186389838678458
SL.FAM.WORK.ZS,0.707215176788892,0.342371774523781,0.16833685703269,0.120615184058823,0.209747343145123
SL.GDP.PCAP.EM.KD,0.790798398928287,0.268024826413968,0.215979084674539,0.370540943658489,0.248750354098695
SL.IND.EMPL.FE.ZS,0.372997693298701,0.190567314394607,0.234099056253318,0.209536039600699,0.0869350078489965
SL.IND.EMPL.MA.ZS,0.809515772231459,0.299541772320494,0.237827947150014,0.172732437655952,0.132052387502214
SL.IND.EMPL.ZS,0.705820512438924,0.30581041895836,0.319914928789211,0.173432931245283,0.148304686407109
SL.SRV.EMPL.FE.ZS,0.730403119014875,0.418102444246134,0.17647080134544,0.176941986685515,0.219124986832507
SL.SRV.EMPL.MA.ZS,0.685730363875539,0.451408768702864,0.204403953851663,0.253635515919651,0.171462640952569
SL.SRV.EMPL.ZS,0.751418755992934,0.415073580550845,0.218494062005221,0.203381692997685,0.199295932150614
SL.TLF.ACTI.1524.FE.NE.ZS,0.280944025746273,0.205866246039671,0.648298118213242,0.317575399329086,0.242005091425869
SL.TLF.ACTI.1524.FE.ZS,0.259083100312351,0.322176318785992,0.668539845693973,0.165171429190729,0.192307173079637
SL.TLF.ACTI.1524.MA.NE.ZS,0.20520692131831,0.398252063703973,0.467928309938033,0.251429997766327,0.207035821541437
SL.TLF.ACTI.1524.MA.ZS,0.136239912066193,0.187277478888688,0.443145011263117,0.24476073780694,0.140015372703333
SL.TLF.ACTI.1524.NE.ZS,0.175457921003903,0.267320349114725,0.597322994494425,0.255888568907021,0.221716690552921
SL.TLF.ACTI.1524.ZS,0.169712638080782,0.149465915788276,0.610886529224705,0.190141006195188,0.161887430924097
SL.TLF.ACTI.FE.ZS,0.323738048600716,0.531823902697274,0.555828959552355,0.176928721161956,0.161449559737414
SL.TLF.ACTI.MA.ZS,0.238793444693357,0.130973919935086,0.434094425039183,0.270818758544621,0.269010935279494
SL.TLF.ACTI.ZS,0.317055382641722,0.345632169542216,0.571090276678694,0.198357326801332,0.190172800211959
SL.TLF.ADVN.FE.ZS,0.372719164698635,0.122520317816136,0.307465845312079,0.120359787127728,0.241786233687835
SL.TLF.ADVN.MA.ZS,0.224093835435892,0.27321735091918,0.24918228335793,0.241485056412715,0.101919411168216
SL.TLF.ADVN.ZS,0.242575093955258,0.143750286175321,0.320185332364143,0.141642663775921,0.136532107228794
SL.TLF.BASC.FE.ZS,0.374259299373473,0.2832544201108,0.510201868571096,0.269384227165996,0.220587708005989
SL.TLF.BASC.MA.ZS,0.586211903183535,0.555843015435104,0.349779119686574,0.40139339968754,0.22284360664819
SL.TLF.BASC.ZS,0.531990887681213,0.457421985501007,0.416301414547953,0.380012120928797,0.251250915515519
SL.TLF.CACT.FE.NE.ZS,0.296036206135305,0.334872148090911,0.475355586207578,0.162248260386166,0.200228271647576
