identifier,identifier_CountryYear,iso1,iso2,iso3,iso4,iso5,iso6,iso7,country,Country Code,year.x,month.x,type,expected.mean,acm.mean,excess.mean,cumul.excess.mean,cumul.excess.low,cumul.excess.high,p_value_mort,date,iso_code,location,stringency_index,weekly_hosp_admissions,weekly_icu_admissions,new_cases_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,new_cases_per_million,tests_per_case,people_fully_vaccinated_per_hundred,new_tests_per_thousand,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,year.y,month.y,continent,population,median_age,aged_65_older,aged_70_older,human_development_index,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,handwashing_facilities,life_expectancy,population_density,diabetes_prevalence,cardiovasc_death_rate,meanTemp
BOL_2021_11,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,11,Reported,7303,9113,1810,78459,77389,79503,24.7843352047104,2021-11-01,BOL,Bolivia,29.3723333333333,0,0,63.1819333333333,4.072,1961.286,239.3,981.68,15.029,0,0,2021,11,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,22.19
BOL_2021_12,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,12,Reported,7731,17303,9572,88030,86965,89097,123.813219505885,2021-12-01,BOL,Bolivia,25.8490322580645,0,0,128.770096774194,4.193,5087.811,169.8,1116.13,23.459,0,0,2021,12,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,22.38
BOL_2021_2,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,2,Reported,7090,11190,4100,47832,47086,48573,57.8279266572638,2021-02-01,BOL,Bolivia,19.44,0,0,105.6355,0.162,2632.094,132.6,0.14,13.11,0,0,2021,2,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,22.23
BOL_2021_3,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,3,Reported,7570,9914,2344,50176,49395,50964,30.9643328929987,2021-03-01,BOL,Bolivia,21.2335483870968,0,0,61.8653225806452,1.331,1914.332,247.8,7.85,15.51,0,0,2021,3,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,21.81
BOL_2021_4,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,4,Reported,7340,8847,1507,51682,50891,52486,20.5313351498638,2021-04-01,BOL,Bolivia,27.4093333333333,0,0,82.4378666666667,2.832,2562.232,245.8,39.9,21.905,0,0,2021,4,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,21.55
BOL_2021_5,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,5,Reported,7766,13856,6090,57772,56967,58579,78.4187483904198,2021-05-01,BOL,Bolivia,27.78,0,0,167.853483870968,5.907,5525.716,163.4,73.23,25.742,0,0,2021,5,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,18.6
BOL_2021_6,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,6,Reported,8010,16524,8514,66286,65429,67156,106.292134831461,2021-06-01,BOL,Bolivia,27.78,0,0,192.349233333333,4.549,5590.997,153.5,131.28,29.175,0,0,2021,6,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,16.59
BOL_2021_7,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,7,Reported,8047,13163,5116,71402,70529,72303,63.5764881322232,2021-07-01,BOL,Bolivia,45.3703225806452,0,0,96.1006451612903,9.925,2771.734,235.9,257.47,21.352,0,0,2021,7,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,18.24
BOL_2021_8,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,8,Reported,7789,10600,2811,74213,73278,75159,36.0893567852099,2021-08-01,BOL,Bolivia,53.4941935483871,0,0,49.856935483871,6.885,1421.208,340.7,542.53,16.27,0,0,2021,8,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,19.38
BOL_2021_9,BOL_2021,-0.237349347983359,-0.562134840774863,0.25879599468916,-0.861475851013112,-0.0982501748856898,-0.0101906256853822,-0.0317367346187801,Bolivia (Plurinational State of),BOL,2021,9,Reported,7450,8967,1517,75730,74761,76714,20.3624161073826,2021-09-01,BOL,Bolivia,42.2236666666667,0,0,26.5641333333333,3.371,782.552,490.4,722.18,13.062,0,0,2021,9,South America,12224114,25.4,6.704,4.393,0.718,6885.829,7.1,,,25.383,71.51,10.202,6.89,204.299,22.26
BRA_2020_10,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,10,Reported,115043,132679,17636,165123,157063,172807,15.3299201168259,2020-10-01,BRA,Brazil,62.6512903225807,0,0,109.663451612903,0,3345.808,0,0,12.306,0,0,2020,10,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,27.22
BRA_2020_11,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,11,Reported,109601,126408,16807,181931,173367,189900,15.3347140993239,2020-11-01,BRA,Brazil,56.1126666666667,0,0,119.881366666667,0,3735.028,0,0,6.957,0,0,2020,11,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.64
BRA_2020_12,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,12,Reported,114675,143555,28880,210811,202118,218739,25.184216263353,2020-12-01,BRA,Brazil,63.7841935483871,0,0,194.511967741936,0,6219.148,0,0,26.535,0,0,2020,12,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.54
BRA_2020_3,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,3,Reported,115020,122198,7178,12319,8419,16065,6.24065379933925,2020-03-01,BRA,Brazil,43.9964516129032,0,0,0.6061,0,26.543,0,0,0,0,0,2020,3,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.38
BRA_2020_4,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,4,Reported,116026,128032,12006,24325,19704,29028,10.3476806922586,2020-04-01,BRA,Brazil,75.0016666666667,0,0,10.0984333333333,0,378.377,0,0,0.272,0,0,2020,4,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.65
BRA_2020_5,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,5,Reported,123064,159536,36472,60797,55641,66139,29.6366118442436,2020-05-01,BRA,Brazil,80.5412903225806,0,0,56.4753870967742,0,1992.21,0,0,1.138,0,0,2020,5,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,24.73
BRA_2020_6,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,6,Reported,123115,145278,22163,82960,76987,88850,18.0018681720343,2020-06-01,BRA,Brazil,77.31,0,0,136.072793103448,0,4255.785,0,0,2.469,0,0,2020,6,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,24.55
BRA_2020_7,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,7,Reported,127381,150043,22662,105622,98773,112096,17.7907223212253,2020-07-01,BRA,Brazil,79.9745161290323,0,0,180.884322580645,0,5841.632,0,0,0.746,0,0,2020,7,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,24.46
BRA_2020_8,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,8,Reported,120855,145785,24930,130552,123382,137478,20.6280253195979,2020-08-01,BRA,Brazil,72.0009677419355,0,0,192.515290322581,0,5779.381,0,0,2.415,0,0,2020,8,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.33
BRA_2020_9,BRA_2020,0.387213146273675,-0.269705915628237,0.213365400564973,-0.579772142363458,0.164635588187637,0.106255897559851,-0.497680594343081,Brazil,BRA,2020,9,Reported,114197,131132,16935,147487,139817,154784,14.8296365053373,2020-09-01,BRA,Brazil,69.1686666666667,0,0,144.941233333333,0,4191.729,0,0,0.61,0,0,2020,9,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.8
BRA_2021_1,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,1,Reported,116740,153961,37221,248032,239106,256532,31.8836731197533,2021-01-01,BRA,Brazil,68.1164516129032,0,0,227.155258064516,0.755,7094.253,0,0,17.405,0,0,2021,1,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.23
BRA_2021_10,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,10,Reported,117188,123728,6540,656171,644150,668815,5.58077618868826,2021-10-01,BRA,Brazil,51.0541935483871,0,0,59.7757419354839,4.177,1775.379,0,1501.05,0,0,0,2021,10,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.67
BRA_2021_11,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,11,Reported,111631,124970,13339,669510,656994,682497,11.9491897412009,2021-11-01,BRA,Brazil,45.4253333333333,0,0,45.7267333333333,2.095,1326.057,0,1751.06,0,0,0,2021,11,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.12
BRA_2021_12,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,12,Reported,116793,128550,11757,681267,668621,694325,10.0665279597236,2021-12-01,BRA,Brazil,57.8764516129032,0,0,27.606064516129,1.153,890.311,0,1755.1,0,0,0,2021,12,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.02
BRA_2021_2,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,2,Reported,105605,139093,33488,281520,272455,290274,31.7106197623219,2021-02-01,BRA,Brazil,71.6607142857143,0,0,221.469785714286,2.213,6267.93,0,8.62,7.804,0,0,2021,2,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.92
BRA_2021_3,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,3,Reported,117133,212565,95432,376952,367718,386353,81.4731971348809,2021-03-01,BRA,Brazil,68.9203225806452,0,0,322.378967741936,4.428,10242.281,0,53.06,34.363,0,0,2021,3,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.74
BRA_2021_4,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,4,Reported,118205,199579,81374,458327,448088,468657,68.8414195677002,2021-04-01,BRA,Brazil,66.8506666666667,0,0,298.378266666667,6.679,8878.735,0,129.95,8.249,0,0,2021,4,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.56
BRA_2021_5,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,5,Reported,125261,185570,60309,518636,507727,529235,48.1466697535546,2021-05-01,BRA,Brazil,60.1090322580645,0,0,288.688129032258,6.862,8744.384,0,278.35,25.52,0,0,2021,5,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,24.68
BRA_2021_6,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,6,Reported,125493,174552,49059,567695,557107,578159,39.0930171403983,2021-06-01,BRA,Brazil,61.76,0,0,313.053133333333,12.49,9346.412,0,337.78,17.868,0,0,2021,6,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,24.06
BRA_2021_7,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,7,Reported,129677,165923,36246,603941,593080,615206,27.9509859111485,2021-07-01,BRA,Brazil,57.658064516129,0,0,206.936064516129,14.19,6278.519,0,481.69,7.416,0,0,2021,7,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,23.81
BRA_2021_8,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,8,Reported,123165,152329,29164,633106,621266,644822,23.6788048552754,2021-08-01,BRA,Brazil,51.748064516129,0,0,137.906612903226,14.442,4008.34,0,741.44,0,0,0,2021,8,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,25.41
BRA_2021_9,BRA_2021,0.39054531884175,-0.40889002052422,0.107912738393997,-0.505537622410372,0.218401656886051,-0.183886470607116,-0.674764072941286,Brazil,BRA,2021,9,Reported,116277,132803,16526,649631,637809,661549,14.2126129845111,2021-09-01,BRA,Brazil,56.3966666666667,0,0,82.9128275862069,7.676,2425.711,0,1076.98,0.589,0,0,2021,9,South America,215313504,33.5,8.552,5.06,0.765,14103.452,3.4,10.1,17.9,,75.88,25.04,8.11,177.961,26.74
BRB_2020_10,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,10,Reported,291,266,-25,-206,-292,-127,-8.59106529209622,2020-10-01,BRB,Barbados,32.14,0,0,4.99035483870968,0,166.88,0,0,0,0,0,2020,10,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.82
BRB_2020_11,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,11,Reported,293,247,-46,-252,-340,-167,-15.6996587030717,2020-11-01,BRB,Barbados,40.74,0,0,4.19306666666667,0,138.475,0,0,0,0,0,2020,11,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.4
BRB_2020_12,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,12,Reported,293,285,-8,-260,-352,-167,-2.73037542662116,2020-12-01,BRB,Barbados,40.9790322580645,0,0,10.8643548387097,0,379.911,0,0,0,0,0,2020,12,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,25.62
BRB_2020_3,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,3,Reported,288,288,0,-19,-65,25,0,2020-03-01,BRB,Barbados,49.6906666666667,0,0,8.42,0,120.72,0,0,0,0,0,2020,3,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,25.8
BRB_2020_4,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,4,Reported,287,216,-71,-90,-142,-42,-24.7386759581882,2020-04-01,BRB,Barbados,86.1733333333333,0,0,6.25573333333333,0,166.881,0,0,0,0,0,2020,4,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.97
BRB_2020_5,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,5,Reported,286,289,3,-86,-145,-31,1.04895104895105,2020-05-01,BRB,Barbados,82.1970967741936,0,0,1.43970967741935,0,39.058,0,0,0,0,0,2020,5,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.73
BRB_2020_6,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,6,Reported,284,281,-3,-89,-155,-29,-1.05633802816901,2020-06-01,BRB,Barbados,71.4206666666667,0,0,0.591733333333333,0,17.753,0,0,0,0,0,2020,6,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.7
BRB_2020_7,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,7,Reported,284,270,-14,-103,-171,-38,-4.92957746478873,2020-07-01,BRB,Barbados,53.2867741935484,0,0,1.45609677419355,0,46.159,0,0,0,0,0,2020,7,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.55
BRB_2020_8,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,8,Reported,286,275,-11,-114,-186,-43,-3.84615384615385,2020-08-01,BRB,Barbados,44.6848387096774,0,0,6.692,0,227.242,0,0,0,0,0,2020,8,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.75
BRB_2020_9,BRB_2020,0.902690002883155,-0.445377923796984,0.210182773023315,0.204880001279566,0.601889793453899,0.400714461832857,-0.17131751303514,Barbados,BRB,2020,9,Reported,288,221,-67,-181,-257,-103,-23.2638888888889,2020-09-01,BRB,Barbados,37.6566666666667,0,0,2.5699,0,56.812,0,0,0,0,0,2020,9,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.68
BRB_2021_1,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,1,Reported,300,204,-96,-356,-453,-266,-32,2021-01-01,BRB,Barbados,62.3377419354839,0,0,126.674709677419,0,4125.75,0,0,0,0,0,2021,1,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,25.33
BRB_2021_10,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,10,Predicted,299,400,101,-451,-643,-246,33.7792642140468,2021-10-01,BRB,Barbados,67.59,0,0,1025.75074193548,5.224,33311.321,0,1156.56,0,0,0,2021,10,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.32
BRB_2021_11,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,11,Predicted,301,372,71,-380,-609,-113,23.5880398671096,2021-11-01,BRB,Barbados,67.59,0,0,956.739666666667,1.867,26817.352,0,1366.8,0,0,0,2021,11,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.7
BRB_2021_12,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,12,Predicted,299,323,24,-356,-628,-38,8.02675585284281,2021-12-01,BRB,Barbados,65.4232258064516,0,0,360.078806451613,0.777,11535.755,0,1550.7,0,0,0,2021,12,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.13
BRB_2021_2,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,2,Reported,298,262,-36,-392,-494,-292,-12.0805369127517,2021-02-01,BRB,Barbados,73.5414285714286,0,0,186.784535714286,11.241,5407.498,0,0,0,0,0,2021,2,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,25.33
BRB_2021_3,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,3,Reported,296,380,84,-308,-410,-201,28.3783783783784,2021-03-01,BRB,Barbados,70.1312903225807,0,0,77.9322903225807,12.178,2073.525,0,0,0,0,0,2021,3,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,25.7
BRB_2021_4,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,4,Reported,294,223,-71,-379,-484,-264,-24.1496598639456,2021-04-01,BRB,Barbados,70.6783333333333,0,0,24.668,3.598,720.762,0,0,0,0,0,2021,4,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,26.37
BRB_2021_5,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,5,Reported,292,261,-31,-410,-518,-297,-10.6164383561644,2021-05-01,BRB,Barbados,69.5345161290323,0,0,20.3543548387097,1.405,575.19,0,473.12,0,0,0,2021,5,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.03
BRB_2021_6,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,6,Reported,293,291,-2,-411,-529,-288,-0.68259385665529,2021-06-01,BRB,Barbados,60.0606666666667,0,0,7.50683333333333,6.095,227.24,0,667.64,0,0,0,2021,6,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.3
BRB_2021_7,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,7,Reported,292,169,-123,-534,-652,-410,-42.1232876712329,2021-07-01,BRB,Barbados,48.4767741935484,0,0,33.4766774193548,1.614,1097.122,0,678.72,0,0,0,2021,7,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.33
BRB_2021_8,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,8,Reported,293,293,0,-534,-660,-406,0,2021-08-01,BRB,Barbados,50.6270967741936,0,0,56.7761290322581,3.085,2279.458,0,913.73,0,0,0,2021,8,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.45
BRB_2021_9,BRB_2021,0.989332387487159,-0.418144495836267,0.264849482801842,0.258507087640212,0.661603865389722,0.307684729247149,-0.100419059899379,Barbados,BRB,2021,9,Reported,297,279,-18,-552,-684,-419,-6.06060606060606,2021-09-01,BRB,Barbados,70.37,0,0,346.4329,9.037,11890.811,0,978.65,0,0,0,2021,9,North America,281646,39.8,14.952,9.473,0.814,16978.068,,1.9,14.5,88.469,79.19,664.463,13.57,170.05,27.58
BRN_2020_10,BRN_2020,0.561492067120243,-0.148259549739335,0.0913647298509528,0.097417028007038,-0.949588410100965,-0.330651972032312,0.146271364964923,Brunei Darussalam,BRN,2020,10,Reported,198,169,-29,-70,-114,-25,-14.6464646464646,2020-10-01,BRN,Brunei,35.19,0,0,0.143612903225806,0,4.454,0,0,0,0,0,2020,10,Asia,449002,32.4,4.591,2.382,0.838,71809.251,,2,30.9,,75.86,81.347,12.79,201.285,26.85
BRN_2020_11,BRN_2020,0.561492067120243,-0.148259549739335,0.0913647298509528,0.097417028007038,-0.949588410100965,-0.330651972032312,0.146271364964923,Brunei Darussalam,BRN,2020,11,Reported,197,163,-34,-105,-152,-57,-17.258883248731,2020-11-01,BRN,Brunei,35.19,0,0,0.1484,0,4.454,0,0,0,0,0,2020,11,Asia,449002,32.4,4.591,2.382,0.838,71809.251,,2,30.9,,75.86,81.347,12.79,201.285,27
