nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
50,3,0.05,5,1,0,1,8.10923813096972,0.607155871351616,5.9610755402512,5.058471281299,0.313064786191398,2.69305757935094
50,3,0.05,0,1,0,1,6.72574185136925,0.673412683388068,5.15202277763685,3.61144456488306,0.307591367550802,2.42653354592651
50,3,0.05,5,1,0,1,7.53549520420285,0.677238200000638,5.70885327702098,5.56440623554844,0.288491276300225,3.42473049170933
50,3,0.05,0,1,0,1,7.03571032789334,0.605655066217159,5.42897659873962,3.50417630059095,0.311876725864898,2.58806866547119
50,3,0.05,5,1,0,1,8.09512391139045,0.601064051642027,5.96827962017059,5.7322739282855,0.311038859911351,3.58320153857882
50,3,0.05,1,1,0,1,8.17568653815828,0.531598498466209,5.96740961734454,5.59852849611486,0.336007667507828,3.07601660869817
50,3,0.05,0,1,0,1,8.18369710776724,0.62768186070153,6.08068480949932,5.3780314079262,0.326661131996891,3.15086050064088
50,3,0.05,1,1,0,1,8.39392547859014,0.573052876977862,6.34596408600277,5.37881643356685,0.319498471160499,3.06766828424149
50,3,0.05,5,1,0,1,7.65980072747956,0.621666662757009,5.90269625941912,5.13201551228886,0.306179616583501,3.35442121483438
50,3,0.05,5,1,0,1,7.18822174396713,0.590375190482658,5.48053220579359,4.07849365930908,0.344937148750749,2.78647893825757
50,3,0.05,5,1,0,1,7.46364165423475,0.662990614286458,5.83373576757643,3.91918488438345,0.236264652639273,2.70312235455185
50,6,0.05,1,1,0,1,7.82414684279523,0.640627300824984,5.88873490505748,4.9773865628845,0.282628222856756,3.04259819760647
50,3,0.05,0,1,0,1,7.82740695269563,0.61939224046688,5.89647095256382,4.75969620832032,0.252535058516164,2.57694396904521
50,6,0.05,5,1,0,1,7.02941524245225,0.607542450662174,5.68808442959521,3.63470969142191,0.30292263782868,2.75372202213231
50,3,0.05,5,1,0,1,8.43727569145993,0.551725288338447,6.23017283699248,6.0051911044306,0.30512066608902,3.62578765512052
50,3,0.05,0,1,0,1,6.76908496053178,0.513946041126623,5.2043108903567,3.79249899389582,0.320258361672487,2.45464637605438
50,3,0.05,0,1,0,1,8.23533387824595,0.589869086999531,6.21082405604257,5.49676713745646,0.321555998192242,3.5428330958419
50,3,0.05,1,1,0,1,7.47659819964089,0.63025165065006,5.57119560935762,5.26116266628988,0.341981927999041,2.6617042907539
50,3,0.05,0,1,0,1,7.58567250787172,0.595583873443577,5.88779660669963,4.78416792200183,0.322058131892486,3.03590700387813
50,3,0.05,5,1,0,1,8.4708991220474,0.623402160369006,6.47963255098131,6.47141795857425,0.302542822626192,4.33506506647524
50,3,0.05,1,1,0,1,7.51719685182538,0.634023184100248,5.85319579415851,5.97670266610128,0.25996803380931,3.90866920276923
50,3,0.05,1,1,0,1,6.9663455306695,0.602963868015691,5.33057369878557,3.16902934180355,0.290040772545825,2.13150021802935
50,3,0.05,5,1,0,1,7.6957967211753,0.616115915541815,5.76378117646111,4.68133786839534,0.31555070289541,2.87996496831449
50,3,0.05,0,1,0,1,8.28989006758,0.566874224591178,6.34203637202581,6.2445428104374,0.285861735107787,3.76879759211987
50,3,0.05,5,1,0,1,6.98618714936582,0.585161080230927,5.70522117479642,3.5354765759935,0.336247826941789,2.72389033278559
50,3,0.05,1,1,0,1,7.59992466494354,0.600155169171845,5.67387303627862,4.88950344559924,0.274288512221923,2.67722942597674
50,3,0.05,5,1,0,1,7.79308256505269,0.548514371175058,5.92348991192712,6.2796544232633,0.33826649611135,3.76006134263768
50,3,0.05,5,1,0,1,7.83941989474819,0.643553781336276,6.18842553301652,6.02806294300787,0.263105204731521,4.24205397134736
50,3,0.05,5,1,0,1,6.70174650994071,0.609320646155968,5.3041448097229,3.24550818543064,0.301362508689953,2.35836017668952
50,3,0.05,5,1,0,1,8.14015147224175,0.578963597947563,6.05728369394938,5.43219849079596,0.291571171330546,3.12276924969039
50,3,0.05,0,1,0,1,7.26255480413531,0.649805700302655,5.43502124240663,4.96290082522986,0.263379120632992,2.84897092503916
50,3,0.05,5,1,0,1,7.46679095931057,0.642342229156225,5.68100127591027,4.76004711517711,0.332737209508192,2.92046213186754
50,3,0.05,5,1,0,1,7.8779676540666,0.638134483016822,6.06078460523817,4.48885734423506,0.321366683024728,3.02012216116551
50,3,0.05,0,1,0,1,8.12653041122836,0.680121852350764,6.13306779437595,6.07729548075787,0.258049555484217,3.86271145639661
50,3,0.05,5,1,0,1,8.15023187731827,0.576436486441873,6.17695640201039,5.96325333884553,0.305077476414962,3.7538807618399
50,3,0.05,0,1,0,1,7.6274394542609,0.64871438784976,5.73669193201595,5.74856948881554,0.289477945927407,3.22217602883203
50,3,0.05,5,1,0,1,8.01000570176477,0.62136503987439,5.90301978937785,5.54642529627818,0.328970696156179,3.31382029602983
50,3,0.05,5,1,0,1,7.60847598754626,0.655199813572709,5.86601296981176,5.54016119556687,0.27589881340856,3.63775958697374
50,3,0.05,0,1,0,1,7.61339429309576,0.553552977630487,5.6738769821061,5.24055507042016,0.320827450281561,2.7761571022517
50,3,0.05,5,1,0,1,8.06019934922119,0.618232830821637,5.99855769671334,5.53478301034249,0.250478785544689,3.14450649598197
50,3,0.05,5,1,0,1,8.06674108665677,0.607308346124276,5.880947754648,4.62611854856964,0.32758814828139,2.54254711778816
50,3,0.05,1,1,0,1,8.42452328959014,0.643346634296351,6.30510246737798,5.52279930092062,0.304984157760674,3.29839043911745
50,3,0.05,0,1,0,1,7.1920421470195,0.58933969832705,5.54071434532272,3.91597248973649,0.309462528975259,2.91579791369803
50,6,0.05,0,1,0,1,8.3098962340332,0.631831541266292,6.17284846656852,5.70168774502733,0.308989739602457,3.55738286407872
50,3,0.05,1,1,0,1,7.99394361724334,0.641755248708788,5.96689826419618,5.32700866025663,0.291585191184595,3.35218430998434
50,3,0.05,5,1,0,1,7.92126489571711,0.608523173873301,5.94914108800888,6.16743945398601,0.279838810453495,3.66384595791817
50,3,0.05,0,1,0,1,7.91492010889649,0.587188098781721,5.94835057838758,5.16486030017055,0.302569962913308,3.29897609651303
50,3,0.05,1,1,0,1,8.05920936984769,0.627045823275408,6.25078957512644,5.97171538736317,0.321261322469455,3.75910274485766
50,3,0.05,5,1,0,1,7.70524283955344,0.58976062726158,5.74719733577304,5.84766378160095,0.311946957926929,3.34787067096931
50,3,0.05,1,1,0,1,8.39304249983808,0.585625984910123,6.19424215420087,4.86123828443991,0.327489123131267,2.59377617852342
50,3,0.05,5,1,0,1,8.1140600368487,0.631632015571351,6.15221660306719,6.58731792695224,0.298934656181521,3.94120267081175
50,3,0.05,5,1,0,1,7.46735784315979,0.56173875468748,5.726948234876,3.41916980224798,0.320789979956003,2.51443820931335
50,3,0.05,5,1,0,1,8.42846734562703,0.546492013267381,6.31160636880663,5.95190355348005,0.330123662593928,3.8248649993573
50,3,0.05,5,1,0,1,6.77042075561232,0.705251802628374,5.15786640034782,2.65862605716163,0.26484164948398,1.76166427617692
50,3,0.05,5,1,0,1,6.76591944619034,0.560639406668118,5.18886452378167,3.64015511146191,0.347158146394546,2.43998412204141
50,3,0.05,1,1,0,1,7.78931081647036,0.606147989757,5.83127277233866,4.84092824077594,0.321969505516641,2.72271676610582
50,3,0.05,1,1,0,1,8.30721677364205,0.575717521419302,6.392498975118,6.85189209126317,0.321190032466209,4.67055989119323
50,3,0.05,5,1,0,1,7.39360369314605,0.633140203642075,5.59696586449941,5.40522035901303,0.316808619511803,3.24675560225385
50,3,0.05,1,1,0,1,7.90993399809399,0.655003590686709,5.94056418649356,5.5767395253483,0.309012400025878,3.596885057234
50,3,0.05,5,1,0,1,8.32922763697959,0.554777382092377,6.25674086973402,6.27571557304884,0.289662855540871,3.6112516902431
50,3,0.05,1,1,0,1,7.96693831577177,0.61584938847483,5.98467688231998,4.81813616166616,0.32036996133185,2.99376456934654
50,3,0.05,5,1,0,1,8.66203227743102,0.599181743652816,6.60041675806046,6.12590770282084,0.286740220270193,3.5548128520707
50,3,0.05,5,1,0,1,7.60066593679382,0.664028973187264,5.85047131276131,6.089519975703,0.301253645527683,3.77944917710888
50,3,0.05,0,1,0,1,6.61235933735596,0.59527493532659,5.232355918222,3.43333148077797,0.288040027054933,2.46147399617388
50,6,0.05,5,1,0,1,6.93136488101581,0.621264874356102,5.5324166151815,2.9657783662376,0.298131729158208,2.28599457680191
50,3,0.05,5,1,0,1,8.5472461538054,0.53452117700023,6.427520261844,5.46747998638322,0.331816507630057,3.42932343741326
50,3,0.05,5,1,0,1,7.80814841280774,0.575999770774804,5.88403596358829,5.24744424647826,0.350072299795243,3.46604831939785
50,3,0.05,1,1,0,1,7.57295395508176,0.609913567621262,5.83412916779518,4.99861587740659,0.305133205372851,3.01362080251021
50,3,0.05,1,1,0,1,7.85202010751252,0.646668174578933,5.94412863326073,5.28013354364674,0.329854489063083,3.29670669740308
50,3,0.05,0,1,0,1,7.66316194224265,0.599358295082447,5.92143479368422,3.82928487644262,0.31246505398718,2.71095990349775
50,3,0.05,5,1,0,1,7.22839612812101,0.543651751278472,5.70516119066874,3.71948831650559,0.322187339976054,2.48444480498958
50,3,0.05,1,1,0,1,7.03679970379578,0.721109047571781,5.36881153249741,4.41139477807139,0.209252289229764,2.49015830647668
50,3,0.05,0,1,0,1,8.34721087820555,0.550562419263894,6.10774138167169,5.76694344705812,0.323498326438352,3.2575804359701
50,3,0.05,5,1,0,1,8.33064146592403,0.609937354091978,6.23861940214369,5.4984870000413,0.299677619261312,3.41814170749346
50,3,0.05,5,1,0,1,8.29176822608859,0.594005787460643,6.39034175509877,6.00027621682847,0.318499505690105,3.69425248997812
50,3,0.05,5,1,0,1,7.97956629527327,0.63496953094294,5.88512170606189,5.69124436868254,0.284827048665073,3.44396559543268
50,3,0.05,5,1,0,1,7.70397462614941,0.632577725991342,5.87078734885322,5.48830999276627,0.344939882095623,3.28943338736013
50,3,0.05,5,1,0,1,7.40979731290287,0.607017386851394,5.73160410568449,3.65543289442905,0.316975999885665,2.58547221353502
50,3,0.05,1,1,0,1,8.16368947057495,0.676839605190029,6.11920543861389,5.4919054791279,0.299017515594312,3.1545221639208
50,3,0.05,5,1,0,1,8.17727167509092,0.559286852062693,6.10602664163378,5.12185557997669,0.318012913058645,3.13825960374622
50,3,0.05,1,1,0,1,7.75732223085646,0.627596987149107,5.90867639679379,4.45155015814472,0.315288337707598,2.44723478035522
50,3,0.05,0,1,0,1,7.46055433556489,0.629817475775336,5.57616465420193,4.98169388497665,0.327298143894491,2.66408507991784
50,3,0.05,1,1,0,1,8.14593278280461,0.581761165934496,6.19103351031409,5.48891437676201,0.310077234870401,3.98262411736672
50,3,0.05,1,1,0,1,8.1524455026345,0.617382761405151,6.17033310196135,6.30730784878176,0.319924302232255,4.21804985209182
50,3,0.05,1,1,0,1,6.83693645699607,0.653371595054489,5.37215725347731,2.86287393184783,0.273838897425033,2.04576226859493
50,3,0.05,0,1,0,1,7.30103203471785,0.546380839828052,5.60920911084281,3.24412109891045,0.346245205192232,2.24472513603099
50,3,0.05,0,1,0,1,7.71014501319893,0.632615280282033,5.93354921997918,5.85643750395516,0.263817615573422,3.56810795514086
50,3,0.05,5,1,0,1,7.57781103288897,0.552141498310759,5.85707769457499,4.85571954791238,0.312290104887034,3.45387127031457
50,3,0.05,0,1,0,1,7.90432206485773,0.631985752252053,5.89146250968509,4.78361644341184,0.261706377482508,2.77088805805264
50,3,0.05,1,1,0,1,7.82773443504084,0.598210446049681,6.0225658077134,5.48634089918936,0.314222533132997,3.40489999030843
50,6,0.05,1,1,0,1,6.80814182804163,0.664320192083271,5.41497646026479,3.08664704945624,0.277813012070328,2.32916466590598
50,3,0.05,0,1,0,1,7.95819021142245,0.564424287942425,6.15395940213733,6.18604636605686,0.298542911119686,4.25860194734704
50,3,0.05,1,1,0,1,7.33159866107879,0.687727184873347,5.44006403652827,5.66058661322116,0.271030613804333,3.06859076599089
50,3,0.05,5,1,0,1,8.4003429052179,0.61553582262799,6.46490572616789,5.57078823033835,0.314788738927599,3.70505243887663
50,3,0.05,0,1,0,1,8.03575680172557,0.641776276709793,6.16543948835797,4.89557061547911,0.28214260351957,2.77450363889299
50,3,0.05,1,1,0,1,8.59346347655341,0.622225356571409,6.560699851248,6.23898667813646,0.317450552137834,4.12394458206023
50,3,0.05,0,1,0,1,7.7760472876346,0.627985373853705,5.86848934703403,5.59067671132381,0.342517704110761,3.56387987548447
50,3,0.05,5,1,0,1,6.5904823357627,0.496190265399947,5.08979281910261,2.61645391938004,0.336554185085038,1.92581221476595
50,3,0.05,5,1,0,1,8.30165535176288,0.59842793583818,6.37697889831331,5.49152371372223,0.317370154543935,3.48418173983699
50,3,0.05,1,1,0,1,8.74126587058321,0.557108835405594,6.69078851127625,6.60450119939619,0.303408856126415,4.21933227363269
50,3,0.05,1,1,0,1,7.45775060029288,0.646017511489135,5.64869405555725,6.18988592102805,0.270451492343387,3.86195253174348
50,6,0.05,5,1,0,1,6.78787158797472,0.727286417318282,5.16656850002872,4.87836278055206,0.245760016627791,3.16635932711073
50,3,0.05,5,1,0,1,8.27873891425914,0.568977697060281,6.31855198907852,5.37176637168915,0.309374049612996,3.16515676477591
50,3,0.05,1,1,0,1,7.83636813603848,0.638902327484732,6.12834894967079,5.65511111497551,0.266368989206537,3.6018443707463
50,3,0.05,1,1,0,1,6.6941887079518,0.564913118593009,5.17547875459989,3.12621590452001,0.313225811865773,2.11890349470737
50,3,0.05,1,1,0,1,7.46946740232076,0.639593365363723,5.70956225011084,4.72561086258938,0.327382955251421,2.61029518645083
50,3,0.05,0,1,0,1,7.03887824164144,0.720806766236839,5.48955416075389,4.81180842720022,0.268732196597063,2.93002664065609
50,3,0.05,0,1,0,1,8.42477733714802,0.595049563824524,6.26973719202148,5.99616636446959,0.30890845918542,3.70409042528517
50,3,0.05,0,1,0,1,7.80209416624982,0.582100513931512,5.77422323279911,6.4064694813049,0.357979821175517,4.22551217797307
50,6,0.05,0,1,0,1,7.76810148919561,0.5713456531062,5.66697939288616,5.35823543720536,0.310989074131919,2.65837711008235
50,3,0.05,1,1,0,1,7.32582188343617,0.567250214457814,5.78960031972991,3.77318576105205,0.335990565506051,2.66578147254554
50,3,0.05,5,1,0,1,8.64465158290278,0.580496114502444,6.43988516007529,6.37478696716174,0.347469808586841,3.96253981291769
50,3,0.05,0,1,0,1,8.13489836601796,0.650317977245493,6.19608002148734,6.26440081365813,0.257067729681328,3.85011873381035
50,3,0.05,0,1,0,1,7.44932208629475,0.577302577153814,5.8834897181193,3.49095034631281,0.251478971589928,2.53549279200014
50,3,0.05,5,1,0,1,7.3540890606515,0.566721277163868,5.9715991282728,3.72218429879745,0.321824096173668,2.79794947802406
50,6,0.05,0,1,0,1,6.84420362554059,0.642398512828431,5.33873219171829,3.56857855175409,0.237447725519997,2.61739236822909
50,3,0.05,1,1,0,1,7.62141417570729,0.536339815697047,5.9056571738455,3.74068413905944,0.306176474499829,2.61306703184649
50,3,0.05,1,1,0,1,8.18089134712812,0.536207437753778,6.10730336544249,6.5196170471039,0.315472407852885,3.59285684278681
50,3,0.05,5,1,0,1,8.04704842077484,0.609616959131369,6.08756905947791,4.89331587089709,0.310640514487984,3.13919060927961
50,3,0.05,5,1,0,1,6.92204620315318,0.620195966366023,5.38063321606318,3.13296612073252,0.30096162608903,2.16002211868023
50,3,0.05,5,1,0,1,8.2711417328705,0.618674763158305,6.20277810592122,6.50433508088509,0.340584378949245,3.9938610776088
50,3,0.05,5,1,0,1,7.32071440057101,0.621497667469448,5.72577406104406,3.4407623125658,0.33424400526315,2.58298415733058
50,3,0.05,0,1,0,1,8.40498155689205,0.598983482097354,6.33302779266569,6.67251012072903,0.324098676838663,3.82563264381195
50,6,0.05,5,1,0,1,7.85632136944636,0.637963607401253,5.7148573378457,5.11442118734718,0.28147075526587,2.86445322691836
50,3,0.05,5,1,0,1,8.04812230159109,0.640304631738755,6.11007257774141,5.44426843400736,0.327138461895027,3.18430377289743
50,6,0.05,0,1,0,1,7.27741184360026,0.687343748333985,5.67613623069392,4.51340919361182,0.278309739089151,2.71972162885597
50,3,0.05,1,1,0,1,7.34821036529276,0.666637247034287,5.6507462559806,5.31814963715032,0.304112871046442,3.32528683179042
50,6,0.05,0,1,0,1,8.34836647381114,0.576413274278928,6.25454116011328,5.35206091008452,0.307771970184624,2.79142543188096
50,6,0.05,1,1,0,1,8.49878375463452,0.56043134899396,6.55390003682507,6.14052753217453,0.327079775749114,3.47596813560145
50,3,0.05,1,1,0,1,8.37083099012434,0.60174672787611,6.05302932786942,4.78190181542578,0.301194468350609,2.62039777174489
50,3,0.05,0,1,0,1,8.09079968671739,0.59655655679851,6.14630379859606,5.0081364031696,0.246039762385725,2.85006586099699
50,3,0.05,1,1,0,1,6.85681906381088,0.625941357301311,5.29541257892715,3.77898835019401,0.293874061344055,2.76803357052971
50,3,0.05,1,1,0,1,8.1068866957663,0.583957828357114,6.05636733558443,5.29516283428138,0.319939583400842,3.14522231856456
50,3,0.05,1,1,0,1,7.62877858253829,0.64062256248017,5.81194546373685,6.97033125187484,0.315511704885288,4.40768376608711
50,3,0.05,1,1,0,1,7.08465184036185,0.674727168574336,5.66266272115707,5.34821467907847,0.252453990053048,3.7182321681469
50,3,0.05,1,1,0,1,7.90571076288044,0.644641560850623,5.91035723002752,5.6792017318353,0.294146994701631,3.3500208409052
50,3,0.05,1,1,0,1,7.91817343595732,0.625216473111049,5.97600768428379,6.25553816842315,0.310630476923114,3.71270280874384
50,3,0.05,5,1,0,1,8.50480514524071,0.55894239517227,6.36263390387429,5.53112865755418,0.334692794231226,2.93536920692618
50,3,0.05,5,1,0,1,7.76893663481848,0.604451806928274,5.81085232644611,5.71272313239456,0.308441736837429,3.79158560484582
50,6,0.05,1,1,0,1,7.32051268937576,0.610155569755557,5.74943499999576,3.51186246705796,0.28512699422179,2.57554951165258
50,3,0.05,0,1,0,1,8.24943601234464,0.582291144902069,6.20061980369356,5.58912268782298,0.311760226622967,3.26589709535299
50,3,0.05,5,1,0,1,6.83989838345029,0.638210089787444,5.36492573799027,2.80518277677432,0.287194786623007,2.19524865556315
50,3,0.05,1,1,0,1,8.19000526948085,0.581136196714803,6.19525684258673,6.4890893605236,0.332770213449656,3.89160191162962
50,3,0.05,1,1,0,1,6.99825683045846,0.654601206788554,5.50644702821308,3.76284629588199,0.259887873541106,2.90370748223671
50,3,0.05,5,1,0,1,7.65347733743503,0.522000457632424,6.00781355844604,3.72085674505755,0.325026276899211,2.77359682905786
50,3,0.05,0,1,0,1,7.04599698421264,0.68900019163835,5.42970088995828,5.10568139665733,0.276800571368389,2.97878376747994
50,3,0.05,0,1,0,1,8.23328678831254,0.6117926705107,6.125440545347,6.53950347972439,0.288738817525692,3.92770656346452
50,6,0.05,1,1,0,1,8.27866364447009,0.600218410448067,6.10833799586362,5.28926862431742,0.286973237020189,2.98954678311819
50,3,0.05,0,1,0,1,7.77712582559781,0.692939657920112,5.8596892660194,5.78859778248632,0.254036704258273,3.56937495527767
50,3,0.05,5,1,0,1,8.2251271227015,0.59515332492612,6.05636693220668,5.59998464698462,0.354136746370437,3.02298126473124
50,3,0.05,5,1,0,1,7.8975877857508,0.613006570971403,6.05439694913228,5.46508725372686,0.304897067531382,3.36058351988584
50,3,0.05,0,1,0,1,8.23466659029642,0.605991247360245,6.06376240534253,5.67208566147276,0.308864440765199,3.71755490443666
50,3,0.05,1,1,0,1,7.35776317834687,0.632945719412959,5.54498549011019,5.76589416378799,0.321224323492706,3.48757284814482
50,3,0.05,1,1,0,1,7.96383665074212,0.565091966419404,5.9802479862637,4.4533268350689,0.337854322549353,2.48370298869092
50,6,0.05,0,1,0,1,7.67036849258146,0.652755088284077,5.77546665167809,5.15038055161554,0.285712625802486,3.26486341821629
50,6,0.05,5,1,0,1,7.27693829972471,0.67937668541934,5.90660555549132,5.3324835619332,0.302716227546404,3.7723111468402
50,3,0.05,5,1,0,1,8.91099710269404,0.536431122749874,6.49109650527106,6.48041605825886,0.337024547940879,3.44058585784927
50,6,0.05,5,1,0,1,8.22073748026918,0.63215171447178,6.29209110719628,6.08997564584737,0.307073905475482,3.4734344133315
50,3,0.05,5,1,0,1,7.80085328970619,0.646568519146271,5.88955856964323,5.66956476762421,0.261267450063196,3.34454859103993
50,3,0.05,5,1,0,1,8.2093845054432,0.632409671054661,5.96300179174211,5.28025933100743,0.312646494820988,3.00993611705453
50,6,0.05,5,1,0,1,7.82863039713997,0.644729182183238,5.90169539774789,5.60752699054858,0.280465495448277,3.1182127715565
50,3,0.05,1,1,0,1,8.13541642174218,0.544393401955805,6.24423423401515,5.84874142224213,0.366943528510647,3.8810621926336
50,3,0.05,0,1,0,1,7.12801377275443,0.672192798280259,5.41548436615202,4.90571962380089,0.293029398061336,2.63976353666875
50,6,0.05,5,1,0,1,8.26158011154798,0.628965069273124,6.14406320057975,5.10871460714151,0.321132836466458,3.00139405865834
50,3,0.05,5,1,0,1,7.66251566951464,0.630307396936208,5.81554297653834,4.69946722639644,0.285922884150246,2.69691484887937
50,3,0.05,1,1,0,1,6.9585889138559,0.680479201565185,5.5231430176629,4.09161323057605,0.293679033751802,3.02120624033631
50,3,0.05,0,1,0,1,7.81924786841339,0.678020799820813,6.17185536373986,6.40213460306439,0.27951541352095,4.70119967235746
50,3,0.05,5,1,0,1,8.65113168653851,0.529395994963268,6.50448188998964,4.92795293147817,0.288101290070912,2.76597113504161
50,3,0.05,5,1,0,1,8.02839527900387,0.633529584430063,6.19952324755987,5.35452239286444,0.296666358662971,3.18386857349149
50,3,0.05,1,1,0,1,7.06387448482151,0.601388799979369,5.70730469655991,3.51132950923707,0.310039570108004,2.63648756855346
50,3,0.05,5,1,0,1,6.93985940099681,0.630723610537995,5.57534770597352,3.48557277831561,0.249268200244434,2.89862167697196
50,6,0.05,5,1,0,1,8.12378797285063,0.627903114287101,5.99419981748528,5.71383864068937,0.299055256896689,3.35343418563367
50,3,0.05,5,1,0,1,8.04153018067255,0.58872588959403,5.93659767574734,5.52713304785951,0.305621780582376,3.33822833912753
50,3,0.05,5,1,0,1,7.65724686634762,0.670107095519845,5.96286660634147,5.08701755552532,0.269754690467977,3.12719724424443
50,3,0.05,0,1,0,1,6.76568119110827,0.615205580548692,5.42297419227494,2.75543032291122,0.283580043225785,2.24138114436074
50,3,0.05,1,1,0,1,8.02904038268599,0.608947357934396,6.23578097407023,5.27827585844325,0.300724654847777,3.25536192098929
50,6,0.05,0,1,0,1,8.20909880649915,0.682510749340746,6.20209870364269,6.35810695768268,0.286495048134898,3.32633688536044
50,3,0.05,0,1,0,1,7.80953048585874,0.614033441389978,5.71798916366365,5.37907339604587,0.312446889534821,2.80851278085688
50,6,0.05,5,1,0,1,8.78447475474192,0.534306974233225,6.50030034330156,5.71996258407397,0.320366009035535,3.348742963642
50,6,0.05,1,1,0,1,7.96571748767856,0.598404929042859,6.10745590092863,6.32928387103533,0.334033034412859,3.73413051539374
50,6,0.05,5,1,0,1,7.71202256895195,0.639437395859432,6.06635856011841,6.01516360698086,0.344994495711517,4.0813761010384
50,3,0.05,0,1,0,1,8.04973032324811,0.603347638462885,5.84114683246613,6.48284815560481,0.319630873949812,3.80362224168025
50,3,0.05,1,1,0,1,7.07206442982021,0.606570876857613,5.57326615182559,3.10597340406639,0.28850842271471,2.32983961126727
50,3,0.05,5,1,0,1,8.13796824740576,0.564272581643776,6.15868218922615,5.92728171480168,0.331688727448064,3.83389759936175
50,3,0.05,1,1,0,1,7.20815729457887,0.555500036561016,5.64924613041348,3.41898789668799,0.292106084673064,2.54988028615759
50,3,0.05,5,1,0,1,8.14154992556153,0.602788223104227,6.02393378970358,5.40247976731159,0.316136343433578,2.95333675880025
50,3,0.05,1,1,0,1,8.4967108354088,0.620128767428696,6.32734678448571,5.79781714238293,0.294495183129442,3.55456487978288
50,3,0.05,0,1,0,1,6.5058628689976,0.652561790139571,5.07057202863693,3.33901395420811,0.252023388922073,2.28275274702042
50,3,0.05,1,1,0,1,8.027046294794,0.607930983762308,6.07915092645751,5.90377772908408,0.314445432976145,3.3523282733123
50,3,0.05,5,1,0,1,8.17099824618235,0.691786823468822,6.13812525473701,5.6510040330496,0.261864239897637,3.52214999257353
50,3,0.05,1,1,0,1,7.92802120800983,0.625509427453889,5.98257756778929,4.74040811719475,0.283189885365302,2.70944462383932
50,3,0.05,5,1,0,1,8.48115442835292,0.597175261901516,6.23623150486416,5.11452763641961,0.341345928510349,3.26288287791718
50,3,0.05,5,1,0,1,7.76243125196602,0.664540828459664,5.88187511973911,5.6239558089003,0.314946523141562,3.22478984713984
50,3,0.05,0,1,0,1,7.83830094577248,0.604405475586306,5.72204763062795,4.99793286396488,0.303718132932249,2.75641994136528
50,3,0.05,5,1,0,1,7.6210789198153,0.59801889515765,5.57095042949253,5.70549035256795,0.292217675387964,3.20733199592681
50,3,0.05,0,1,0,1,7.56392618421984,0.708294050299609,5.75060592757331,5.30985711457396,0.281238700690906,3.22720990933015
50,3,0.05,0,1,0,1,6.95950916572157,0.734321264889606,5.37144353519546,4.96407097485527,0.216756716476981,2.73719192995519
50,3,0.05,5,1,0,1,7.86588250956874,0.661589713579539,6.08686015515857,5.68094446570582,0.299940535957111,3.44474219740135
50,3,0.05,5,1,0,1,8.75527077318921,0.559181298420435,6.49770232650969,6.17157179613036,0.324694443384874,3.60228604487071
50,3,0.05,5,1,0,1,7.57000575922152,0.54381873090029,5.77395599028799,3.69314424440969,0.330086106574354,2.31942327761188
50,3,0.05,1,1,0,1,8.2606065100554,0.581162053830279,6.22317924729983,5.27863896515402,0.333222811765415,3.24520543601658
50,3,0.05,5,1,0,1,7.89294421049393,0.664043022562305,6.00043004080984,5.53689435243195,0.279580578649447,3.34238876528418
50,3,0.05,0,1,0,1,7.78400677947475,0.645483119620137,5.86294395950105,5.76287775406886,0.267441579111649,3.66874541970189
50,3,0.05,0,1,0,1,7.69374066487332,0.627260509230444,5.88268774583605,5.06038728261769,0.309318361796153,3.07763619927157
50,3,0.05,1,1,0,1,7.01967230549488,0.563665204255608,5.45391173585256,3.71687476474976,0.309506517611137,2.56149335931685
50,3,0.05,0,1,0,1,8.22022566182516,0.644179095883523,6.14708152352439,5.74988805385568,0.300180718687002,3.33162949787063
50,3,0.05,1,1,0,1,8.01373058140039,0.583457809017414,6.15935255771213,5.88077763266994,0.319303380901772,4.10428755138325
50,3,0.05,1,1,0,1,8.14886368032462,0.599297244507312,6.32003108273612,4.99765579079401,0.321327463494704,2.94030183331921
50,6,0.05,5,1,0,1,7.06659298876595,0.565253320429106,5.57043065029383,3.02938042125694,0.29636625567201,2.16684031641973
50,6,0.05,1,1,0,1,7.38425628574287,0.647031382706664,5.60863850326008,6.11485403806978,0.332939335727449,3.59408812742138
50,3,0.05,5,1,0,1,7.70506652832897,0.629273818386821,5.91162712203132,5.59690411034797,0.261022863048129,3.24398050344824
50,3,0.05,5,1,0,1,8.0494283896833,0.617846182911982,5.9272970893383,6.33174936865435,0.293022123686654,3.52580460677197
50,3,0.05,0,1,0,1,7.94370187698415,0.655604693014699,6.13750676406754,5.19605657377649,0.28316616632501,3.27566148195203
50,3,0.05,5,1,0,1,7.98710418368698,0.598778859571872,6.11226490449905,5.11438151405274,0.34055668238321,3.30114419585753
50,3,0.05,5,1,0,1,8.40706467784982,0.648959651404102,6.30499203221003,6.57791514441394,0.286986125651757,4.21710194949625
50,3,0.05,5,1,0,1,8.19506892085732,0.660656512354297,6.10799945280287,5.56575928786361,0.291709117868016,3.03810054917218
50,3,0.05,0,1,0,1,7.34247424753177,0.659163989832245,5.38771735673481,6.10526548971809,0.267039769618895,3.33075722325328
