identifier,identifier_CountryYear,iso1,iso2,iso3,iso4,iso5,iso6,iso7,iso8,iso9,iso10,iso11,iso12,iso13,iso14,iso15,iso16,iso17,iso18,iso19,iso20,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,country,Country Code,year.x,month.x,type,expected.mean,acm.mean,excess.mean,cumul.excess.mean,cumul.excess.low,cumul.excess.high,p_value_mort,date,iso_code,location,stringency_index,weekly_hosp_admissions,weekly_icu_admissions,new_cases_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,new_cases_per_million,tests_per_case,people_fully_vaccinated_per_hundred,new_tests_per_thousand,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,year.y,month.y,continent,population,median_age,aged_65_older,aged_70_older,human_development_index,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,handwashing_facilities,life_expectancy,population_density,diabetes_prevalence,cardiovasc_death_rate,diffTemp
GNQ_2020_7,GNQ_2020,-1.22102496373563,-0.215772084718548,0.110032817311043,0.814451564473698,0.198771211124719,-0.602256920790696,0.218972389133096,0.331275349350287,-0.197983918811926,0.390045906554648,0.327799039011031,-0.740604383368262,0.0214059963808527,-0.402939152866073,-0.210105485743848,0.0527818907431735,-0.0604464160544185,-0.220865226086803,0.16901421546895,-0.0467654865833303,-13.3815018817685,5.77143316133436,3.23714536109265,2.33177590524328,-4.1512815509751,-1.27839090908382,13.0020300678213,1.42450110872485,-10.1271231634878,-0.343639770550092,-2.6708990425535,-6.21414616199769,9.02070778722532,-8.40953432654587,-12.5554678030338,1.45837163731241,-0.163271779121902,-8.5061418795249,-0.145580657861729,6.55587076354407,Equatorial Guinea,GNQ,2020,7,Predicted,876,1069,193,384,-264,1128,22.0319634703196,2020-07-01,GNQ,Equatorial Guinea,,0,0,26.3498387096774,0,1683.667,0,0,0,0,0,2020,7,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.698235294117648
GNQ_2020_8,GNQ_2020,-1.22102496373563,-0.215772084718548,0.110032817311043,0.814451564473698,0.198771211124719,-0.602256920790696,0.218972389133096,0.331275349350287,-0.197983918811926,0.390045906554648,0.327799039011031,-0.740604383368262,0.0214059963808527,-0.402939152866073,-0.210105485743848,0.0527818907431735,-0.0604464160544185,-0.220865226086803,0.16901421546895,-0.0467654865833303,-13.3815018817685,5.77143316133436,3.23714536109265,2.33177590524328,-4.1512815509751,-1.27839090908382,13.0020300678213,1.42450110872485,-10.1271231634878,-0.343639770550092,-2.6708990425535,-6.21414616199769,9.02070778722532,-8.40953432654587,-12.5554678030338,1.45837163731241,-0.163271779121902,-8.5061418795249,-0.145580657861729,6.55587076354407,Equatorial Guinea,GNQ,2020,8,Predicted,874,1082,208,592,-132,1377,23.7986270022883,2020-08-01,GNQ,Equatorial Guinea,,0,0,31.0876129032258,0,71.646,0,0,0,0,0,2020,8,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.975126050420165
GNQ_2020_9,GNQ_2020,-1.22102496373563,-0.215772084718548,0.110032817311043,0.814451564473698,0.198771211124719,-0.602256920790696,0.218972389133096,0.331275349350287,-0.197983918811926,0.390045906554648,0.327799039011031,-0.740604383368262,0.0214059963808527,-0.402939152866073,-0.210105485743848,0.0527818907431735,-0.0604464160544185,-0.220865226086803,0.16901421546895,-0.0467654865833303,-13.3815018817685,5.77143316133436,3.23714536109265,2.33177590524328,-4.1512815509751,-1.27839090908382,13.0020300678213,1.42450110872485,-10.1271231634878,-0.343639770550092,-2.6708990425535,-6.21414616199769,9.02070778722532,-8.40953432654587,-12.5554678030338,1.45837163731241,-0.163271779121902,-8.5061418795249,-0.145580657861729,6.55587076354407,Equatorial Guinea,GNQ,2020,9,Predicted,872,880,7,599,-170,1377,0.802752293577982,2020-09-01,GNQ,Equatorial Guinea,,0,0,1.8026,0,53.136,0,0,0,0,0,2020,9,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.346134453781513
GNQ_2021_1,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,1,Predicted,877,913,36,732,-133,1688,4.10490307867731,2021-01-01,GNQ,Equatorial Guinea,,0,0,4.63061290322581,0,142.693,0,0,0,0,0,2021,1,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.526218487394957
GNQ_2021_10,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,10,Predicted,883,1010,127,1598,414,2771,14.3827859569649,2021-10-01,GNQ,Equatorial Guinea,,0,0,25.6094838709677,1.053,600.627,571.2,98.15,0.926,0,0,2021,10,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.515630252100841
GNQ_2021_11,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,11,Predicted,882,950,68,1667,468,2876,7.70975056689342,2021-11-01,GNQ,Equatorial Guinea,,0,0,5.93633333333333,0.388,133.737,2379.4,104.87,2.002,0,0,2021,11,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.682184873949577
GNQ_2021_12,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,12,Predicted,881,934,53,1719,454,3014,6.01589103291714,2021-12-01,GNQ,Equatorial Guinea,,0,0,1.60138709677419,0.124,70.45,6226.5,48.05,0.384,0,0,2021,12,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.658151260504202
GNQ_2021_2,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,2,Predicted,874,990,115,847,-44,1810,13.1578947368421,2021-02-01,GNQ,Equatorial Guinea,,0,0,8.77582142857143,0,291.954,0,0,0,0,0,2021,2,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.598151260504203
GNQ_2021_3,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,3,Predicted,876,1008,131,978,36,1950,14.9543378995434,2021-03-01,GNQ,Equatorial Guinea,,0,0,19.0587096774194,0.275,542.714,0,0.19,0,0,0,2021,3,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.287058823529414
GNQ_2021_4,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,4,Predicted,877,981,104,1082,137,2130,11.8586088939567,2021-04-01,GNQ,Equatorial Guinea,,0,0,14.0306333333333,3.136,465.694,0,2.09,0,0,0,2021,4,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.477310924369746
GNQ_2021_5,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,5,Predicted,877,957,79,1161,208,2239,9.00798175598632,2021-05-01,GNQ,Equatorial Guinea,,0,0,17.3554838709677,5.046,498.532,0,18.74,0,0,0,2021,5,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.491344537815127
GNQ_2021_6,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,6,Predicted,884,960,76,1238,270,2327,8.5972850678733,2021-06-01,GNQ,Equatorial Guinea,,0,0,4.46353333333333,0.203,122.393,0,56.83,0,0,0,2021,6,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,1.11823529411765
GNQ_2021_7,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,7,Predicted,888,938,50,1288,346,2394,5.63063063063063,2021-07-01,GNQ,Equatorial Guinea,,0,0,2.9301935483871,1.751,87.17,1942.4,56.94,1.214,0,0,2021,7,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.808235294117647
GNQ_2021_8,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,8,Predicted,886,922,36,1324,293,2435,4.06320541760722,2021-08-01,GNQ,Equatorial Guinea,,0,0,7.41490322580645,1.138,356.436,3303.4,73.9,3.487,0,0,2021,8,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.985126050420167
GNQ_2021_9,GNQ_2021,-1.17328354455602,-0.201811294309282,-0.0172609517773096,0.634037674660631,0.170962773666001,-0.599781949494168,0.394105086833446,0.287282156943946,0.0723534770873945,0.486745437251526,0.200012601255113,-0.627712069849636,0.0258879768808286,-0.382965143025421,-0.240675040397113,-0.0209187389296396,0.0536066247523171,-0.170824212198212,0.117383121202868,-0.0560292779146843,-12.3825201351064,5.98373170393153,3.4470148950123,1.2216813711035,-0.537739433686554,0.0305698524675656,11.4753148961321,2.44788768798255,-10.7605153386566,-1.49388958416068,-2.08626651453695,-4.0438005386847,7.61966923396061,-5.81749811071298,-11.5495969111277,2.69490627899384,0.692461827113624,-6.57415369713673,-0.448309331856715,4.66241789409082,Equatorial Guinea,GNQ,2021,9,Predicted,885,1032,147,1471,346,2549,16.6101694915254,2021-09-01,GNQ,Equatorial Guinea,,0,0,53.4071333333333,1.492,1722.475,307.4,66.5,2.339,0,0,2021,9,Africa,1674916,22.4,2.846,1.752,0.592,22604.873,,,,24.64,58.74,45.194,7.78,202.812,0.646134453781514
GRC_2020_10,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,10,Reported,9826,10031,205,839,-792,2542,2.08630164868716,2020-10-01,GRC,Greece,56.4341935483871,0.000166394285896967,0.0000167549801771252,52.7032903225807,0,2000.58,999.7,0,50.727,16.763,166.408,2020,10,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,1.6944537815126
GRC_2020_11,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,11,Reported,10644,12838,2194,3033,1205,4744,20.6125516723036,2020-11-01,GRC,Greece,75.5223333333333,0.00107607415792744,0.000113625727637975,212.882666666667,0,6357.263,343.6,0,60.263,113.685,1076.073,2020,11,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,0.413697478991596
GRC_2020_12,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,12,Reported,12213,13223,1010,4043,2183,5862,8.2698763612544,2020-12-01,GRC,Greece,83.543870967742,0.00064429639290313,0.0000835823149065785,110.735612903226,0.018,3233.422,762.3,0,76.182,83.625,644.278,2020,12,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,2.21352941176471
GRC_2020_3,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,3,Reported,11025,11373,348,738,-244,1703,3.15646258503401,2020-03-01,GRC,Greece,54.658064516129,0,0.0000105922288476079,3.11296666666667,0,110.93,305.4,0,0.835,10.581,0,2020,3,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,1.64327731092437
GRC_2020_4,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,4,Reported,10409,9967,-442,296,-768,1433,-4.24632529541743,2020-04-01,GRC,Greece,84.26,0,0.00000818490410951517,5.0312,0,138.18,1416.7,0,5.116,8.147,0,2020,4,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,0.191512605042018
GRC_2020_5,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,5,Reported,10026,9935,-91,205,-966,1492,-0.907640135647317,2020-05-01,GRC,Greece,70.7593548387097,0,0.00000182956680095045,1.12748387096774,0,31.394,10244.4,0,10.086,1.78,0,2020,5,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,1.05705882352941
GRC_2020_6,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,6,Reported,10146,9774,-372,-166,-1460,1257,-3.66646954464814,2020-06-01,GRC,Greece,51.8486666666667,0,0.00000154068783237933,1.46456666666667,0,47.376,9803,0,7.865,1.498,0,2020,6,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,-0.0275630252100854
GRC_2020_7,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,7,Reported,10540,10618,78,-89,-1515,1373,0.740037950664137,2020-07-01,GRC,Greece,56.63,0,0.00000154068783237933,2.9128064516129,0,102.842,5938.7,0,18.76,1.499,0,2020,7,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,1.34806722689076
GRC_2020_8,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,8,Reported,10308,10693,385,297,-1296,1808,3.73496313542879,2020-08-01,GRC,Greece,56.1367741935484,0,0.00000722197421427809,16.7090322580645,0,562.352,3007.3,0,33.226,7.117,0,2020,8,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,1.63420168067227
GRC_2020_9,GRC_2020,1.64081253225313,-0.0515296507504818,-0.0793503886502027,0.15988686283066,0.515951304721105,0.716750597601669,-0.653564068417269,-0.0398463949437399,-0.0810605090816658,0.0613837762545809,0.1748941710443,-0.323240134856454,0.322005853868644,-0.0282895822199661,0.193663812127277,0.106256146537362,0.182170380700831,0.302589555725301,0.399228415539491,0.052806209294842,17.1526082312441,2.63540849971784,4.0136296606456,-5.21749421358875,8.39273628695327,-3.49851302765358,1.50766869114719,1.99208164052375,-4.95388763153531,-2.8988537513324,3.53655113411511,0.83506063877404,-2.58651473759224,-2.91846618743949,-1.3759744190526,-0.514827672696434,-2.22076010170961,2.32055921991449,1.74591641095942,2.01855889992663,Greece,GRC,2020,9,Reported,9375,9712,337,634,-1003,2267,3.59466666666667,2020-09-01,GRC,Greece,60.5383333333333,0.000107366683318934,0.0000123255026590346,25.1205666666667,0,785.559,1477.2,0,17.78,12.361,107.318,2020,9,Europe,10384972,45.3,20.396,14.524,0.888,24574.382,1.5,35.3,52,,82.24,83.479,4.55,175.695,2.41420168067227
